,id,name,cbd,ad_code,brand,price,addition
13237,XM1635579926440574976,整租·怡富花园东区 4室2厅 南,金鸡亭,0,链家,4100 元/月,思明-金鸡亭-怡富花园东区/100.00㎡/南/4室2厅1卫/高楼层（6层）
13238,XM1705809648218537984,整租·金鸡亭小区西区 2室1厅 南,金鸡亭,0,链家,3200 元/月,思明-金鸡亭-金鸡亭小区西区/75.88㎡/南/2室1厅1卫/高楼层（7层）
13239,XM1705941279235375104,整租·金鸡亭小区东区 3室2厅 南,金鸡亭,0,链家,3900 元/月,思明-金鸡亭-金鸡亭小区东区/89.00㎡/南/3室2厅1卫/中楼层（7层）
13240,XM1713481521718886400,整租·金鸡亭小区西区 2室1厅 东南/南,金鸡亭,0,链家,4200 元/月,思明-金鸡亭-金鸡亭小区西区/87.00㎡/东南 南/2室1厅1卫/低楼层（7层）
13241,XM1714990043661074432,整租·墩仔家园 2室2厅 南/北,金鸡亭,0,链家,5100 元/月,思明-金鸡亭-墩仔家园/96.50㎡/南 北/2室2厅1卫/高楼层（31层）
13242,XM1661033820050161664,整租·金鸡亭小区东区 3室1厅 南/北,金鸡亭,0,链家,3900 元/月,思明-金鸡亭-金鸡亭小区东区/92.00㎡/南 北/3室1厅1卫/高楼层（7层）
13243,XM1662329791488983040,整租·禹洲云顶国际 3室2厅 南/北,金鸡亭,0,链家,7800 元/月,思明-金鸡亭-禹洲云顶国际/110.00㎡/南 北/3室2厅2卫/高楼层（28层）
13244,XM1698690612540211200,整租·闽联宿舍 2室2厅 南/北,金鸡亭,0,链家,3400 元/月,思明-金鸡亭-闽联宿舍/70.00㎡/南 北/2室2厅1卫/中楼层（8层）
13245,XM1712344530893668352,整租·墩仔家园 1室0厅 西,金鸡亭,0,链家,1500 元/月,思明-金鸡亭-墩仔家园/30.00㎡/西/1室0厅1卫/中楼层（31层）
13246,XM1684762397484515328,整租·禹洲云顶国际 3室2厅 南/北,金鸡亭,0,链家,7600 元/月,思明-金鸡亭-禹洲云顶国际/110.00㎡/南 北/3室2厅2卫/低楼层（28层）
13247,XM1669938830360182784,整租·金林花园 3室2厅 南/北,金鸡亭,0,链家,4800 元/月,思明-金鸡亭-金林花园/98.00㎡/南 北/3室2厅2卫/中楼层（6层）
13248,XM1702537830493847552,整租·云亭花园 3室2厅 跃层 南/北,金鸡亭,0,链家,4800 元/月,思明-金鸡亭-云亭花园/110.00㎡/南 北/3室2厅2卫/高楼层（8层）
13249,XM1706309437473423360,整租·禹洲云顶国际 2室2厅 南,金鸡亭,0,链家,6500 元/月,思明-金鸡亭-禹洲云顶国际/93.00㎡/南/2室2厅1卫/中楼层（28层）
13250,XM1706279761501749248,整租·华林金磊花园 3室2厅 南/北,金鸡亭,0,链家,4000 元/月,思明-金鸡亭-华林金磊花园/93.00㎡/南 北/3室2厅1卫/高楼层（7层）
13251,XM1708826932017102848,整租·西林路 2室2厅 东南,金鸡亭,0,链家,3200 元/月,思明-金鸡亭-西林路/80.89㎡/东南/2室2厅1卫/高楼层（7层）
13252,XM1718264942152384512,整租·墩仔家园 1室1厅 东/南,金鸡亭,0,链家,3100 元/月,思明-金鸡亭-墩仔家园/50.00㎡/东 南/1室1厅1卫/中楼层（31层）
13253,XM1664186693520982016,整租·金鸡亭小区西区 2室1厅 南/北,金鸡亭,0,链家,3300 元/月,思明-金鸡亭-金鸡亭小区西区/75.60㎡/南 北/2室1厅1卫/低楼层（7层）
13254,XM1664218936515756032,整租·华林金磊花园 2室2厅 南/北,金鸡亭,0,链家,4500 元/月,思明-金鸡亭-华林金磊花园/87.00㎡/南 北/2室2厅1卫/高楼层（6层）
13255,XM1710852203020812288,整租·墩仔家园 1室0厅 东,金鸡亭,0,链家,1500 元/月,思明-金鸡亭-墩仔家园/28.00㎡/东/1室0厅1卫/中楼层（31层）
13256,XM1711035601991499776,整租·金鸡亭小区东区 2室2厅 南/北,金鸡亭,0,链家,3900 元/月,思明-金鸡亭-金鸡亭小区东区/85.00㎡/南 北/2室2厅1卫/中楼层（7层）
13257,XM1672548469039955968,整租·中兴阁 2室1厅 南/北,金鸡亭,0,链家,2950 元/月,思明-金鸡亭-中兴阁/47.00㎡/南 北/2室1厅1卫/高楼层（6层）
13258,XM1699258201528074240,整租·云顶花园 2室2厅 南/北,金鸡亭,0,链家,3500 元/月,思明-金鸡亭-云顶花园/78.00㎡/南 北/2室2厅1卫/低楼层（8层）
13259,XM1707223373399982080,整租·怡富花园西区 2室1厅 南,金鸡亭,0,链家,3400 元/月,思明-金鸡亭-怡富花园西区/80.00㎡/南/2室1厅1卫/高楼层（7层）
13260,XM1707338783487164416,整租·金沙花园 3室2厅 南,金鸡亭,0,链家,4700 元/月,思明-金鸡亭-金沙花园/92.00㎡/南/3室2厅1卫/中楼层（11层）
13261,XM1680070652406530048,整租·金鸡亭小区东区 2室2厅 南/北,金鸡亭,0,链家,4300 元/月,思明-金鸡亭-金鸡亭小区东区/88.00㎡/南 北/2室2厅1卫/高楼层（7层）
13262,XM1713045142484549632,整租·墩仔家园 1室1厅 西,金鸡亭,0,链家,2950 元/月,思明-金鸡亭-墩仔家园/50.00㎡/西/1室1厅1卫/中楼层（31层）
13263,XM1625471875427598336,整租·金鸡亭小区西区 3室2厅 东南/南,金鸡亭,0,链家,3500 元/月,思明-金鸡亭-金鸡亭小区西区/96.00㎡/东南 南/3室2厅1卫/高楼层（7层）
13264,XM1712816592179429376,整租·云亭花园 3室2厅 南,金鸡亭,0,链家,4800 元/月,思明-金鸡亭-云亭花园/106.00㎡/南/3室2厅1卫/中楼层（6层）
13265,XM1713091920877584384,整租·墩仔家园 2室1厅 东南,金鸡亭,0,链家,4900 元/月,思明-金鸡亭-墩仔家园/90.00㎡/东南/2室1厅1卫/高楼层（31层）
13266,XM1699267955784679424,整租·云亭花园 3室2厅 南,金鸡亭,0,链家,5000 元/月,思明-金鸡亭-云亭花园/110.00㎡/南/3室2厅2卫/中楼层（8层）
13267,XM1652568783883075584,整租·怡富花园东区 1室1厅 南,金鸡亭,0,链家,1500 元/月,思明-金鸡亭-怡富花园东区/25.00㎡/南/1室1厅1卫/低楼层（7层）
13268,XM1707965623453089792,整租·禹洲云顶国际 2室2厅 东南,金鸡亭,0,链家,7200 元/月,思明-金鸡亭-禹洲云顶国际/96.00㎡/东南/2室2厅1卫/高楼层（28层）
13269,XM1708088336305881088,整租·墩仔家园 1室0厅 东北,金鸡亭,0,链家,1500 元/月,思明-金鸡亭-墩仔家园/20.00㎡/东北/1室0厅1卫/低楼层（31层）
13270,XM1713086409155280896,整租·墩仔家园 2室1厅 南/西,金鸡亭,0,链家,3200 元/月,思明-金鸡亭-墩仔家园/55.00㎡/南 西/2室1厅1卫/高楼层（31层）
13271,XM1713755869113483264,整租·怡富花园东区 3室2厅 南/北,金鸡亭,0,链家,4600 元/月,思明-金鸡亭-怡富花园东区/148.00㎡/南 北/3室2厅2卫/高楼层（6层）
13272,XM1713221480633860096,整租·云顶花园 2室2厅 南/北,金鸡亭,0,链家,4000 元/月,思明-金鸡亭-云顶花园/102.00㎡/南 北/2室2厅1卫/低楼层（8层）
13273,XM1711625968075931648,整租·金鸡亭小区东区 3室2厅 东南,金鸡亭,0,链家,4600 元/月,思明-金鸡亭-金鸡亭小区东区/92.00㎡/东南/3室2厅1卫/中楼层（7层）
13274,XM1708112927694782464,整租·金鸡亭小区东区 2室1厅 西南,金鸡亭,0,链家,3700 元/月,思明-金鸡亭-金鸡亭小区东区/78.00㎡/西南/2室1厅1卫/中楼层（7层）
13275,XM1703775772218490880,整租·墩仔家园 2室1厅 东/南,金鸡亭,0,链家,3300 元/月,思明-金鸡亭-墩仔家园/55.00㎡/东 南/2室1厅1卫/低楼层（31层）
13276,XM1703633803823546368,整租·墩仔家园 3室2厅 南,金鸡亭,0,链家,6800 元/月,思明-金鸡亭-墩仔家园/130.00㎡/南/3室2厅2卫/中楼层（31层）
13277,XM1709072324445077504,整租·怡富花园西区 2室1厅 东/西,金鸡亭,0,链家,3800 元/月,思明-金鸡亭-怡富花园西区/95.00㎡/东 西/2室1厅1卫/中楼层（7层）
13278,XM1703732507481997312,整租·金鸡亭小区西区 3室2厅 南/北,金鸡亭,0,链家,3800 元/月,思明-金鸡亭-金鸡亭小区西区/90.00㎡/南 北/3室2厅1卫/高楼层（7层）
13279,XM1703766134387376128,整租·金鸡亭小区西区 2室1厅 东南,金鸡亭,0,链家,3600 元/月,思明-金鸡亭-金鸡亭小区西区/75.00㎡/东南/2室1厅1卫/低楼层（7层）
13280,XM1704066870363029504,整租·禹洲云顶国际 2室2厅 南,金鸡亭,0,链家,6600 元/月,思明-金鸡亭-禹洲云顶国际/93.55㎡/南/2室2厅1卫/中楼层（28层）
13281,XM1704352519360086016,整租·金鸡亭小区东区 2室1厅 东南,金鸡亭,0,链家,3300 元/月,思明-金鸡亭-金鸡亭小区东区/80.00㎡/东南/2室1厅1卫/高楼层（7层）
13282,XM1704346724786503680,整租·中兴阁 3室2厅 南,金鸡亭,0,链家,5500 元/月,思明-金鸡亭-中兴阁/120.00㎡/南/3室2厅2卫/中楼层（9层）
13283,XM1694662769246208000,整租·怡富花园西区 1室0厅 南,金鸡亭,0,链家,1300 元/月,思明-金鸡亭-怡富花园西区/25.00㎡/南/1室0厅1卫/低楼层（8层）
13284,XM1712309165625442304,整租·金鸡亭小区东区 2室1厅 东南,金鸡亭,0,链家,3500 元/月,思明-金鸡亭-金鸡亭小区东区/81.00㎡/东南/2室1厅1卫/中楼层（7层）
13285,XM1715264120741167104,整租·金鸡亭小区东区 3室2厅 南/北,金鸡亭,0,链家,4500 元/月,思明-金鸡亭-金鸡亭小区东区/115.00㎡/南 北/3室2厅1卫/高楼层（7层）
13286,XM1691661211747221504,整租·墩仔家园 1室1厅 南/西,金鸡亭,0,链家,3500 元/月,思明-金鸡亭-墩仔家园/50.00㎡/南 西/1室1厅1卫/中楼层（31层）
13287,XM1670370092031934464,整租·夏商大学康城二期 3室2厅 南/北,锦园,0,链家,2700 元/月,集美-锦园-夏商大学康城二期/135.00㎡/南 北/3室2厅2卫/中楼层（22层）
13288,XM1697114707908886528,整租·凤凰花城 2室2厅 南/北,锦园,0,链家,2300 元/月,集美-锦园-凤凰花城/57.00㎡/南 北/2室2厅1卫/高楼层（31层）
13289,XM1696782444151177216,整租·夏商大学康城一期 3室2厅 西南,锦园,0,链家,2400 元/月,集美-锦园-夏商大学康城一期/105.00㎡/西南/3室2厅1卫/低楼层（24层）
13290,XM1676913504491143168,整租·夏商大学康城一期 3室2厅 南/北,锦园,0,链家,2700 元/月,集美-锦园-夏商大学康城一期/106.00㎡/南 北/3室2厅1卫/高楼层（18层）
13291,XM1672463812084629504,整租·夏商新纪元 2室1厅 南,锦园,0,链家,2000 元/月,集美-锦园-夏商新纪元/82.00㎡/南/2室1厅1卫/高楼层（27层）
13292,XM1684155812718575616,整租·凤凰花城 2室2厅 南/北,锦园,0,链家,2300 元/月,集美-锦园-凤凰花城/57.00㎡/南 北/2室2厅1卫/高楼层（31层）
13293,XM1714517086383898624,整租·夏商大学康城三期 2室2厅 南,锦园,0,链家,2200 元/月,集美-锦园-夏商大学康城三期/90.00㎡/南/2室2厅1卫/中楼层（31层）
13294,XM1691729264975544320,整租·聚镇 3室2厅 南/北,锦园,0,链家,2600 元/月,集美-锦园-聚镇/86.31㎡/南 北/3室2厅1卫/中楼层（29层）
13295,XM1671395368669020160,整租·夏商大学康城一期 3室1厅 东南,锦园,0,链家,2600 元/月,集美-锦园-夏商大学康城一期/103.00㎡/东南/3室1厅1卫/中楼层（18层）
13296,XM1708093642561814528,整租·夏商新纪元 3室2厅 南/北,锦园,0,链家,2400 元/月,集美-锦园-夏商新纪元/89.00㎡/南 北/3室2厅2卫/高楼层（18层）
13297,XM1714904635325546496,整租·凤凰花城 2室2厅 南,锦园,0,链家,2100 元/月,集美-锦园-凤凰花城/89.00㎡/南/2室2厅1卫/高楼层（33层）
13298,XM1701456460661129216,整租·聚镇 4室2厅 南/北,锦园,0,链家,2500 元/月,集美-锦园-聚镇/115.00㎡/南 北/4室2厅2卫/低楼层（33层）
13299,XM1714853469531144192,整租·聚镇 3室2厅 南/北,锦园,0,链家,2600 元/月,集美-锦园-聚镇/109.21㎡/南 北/3室2厅2卫/中楼层（33层）
13300,XM1700431473959501824,整租·夏商大学康城一期 4室2厅 东南,锦园,0,链家,3500 元/月,集美-锦园-夏商大学康城一期/105.00㎡/东南/4室2厅1卫/高楼层（18层）
13301,XM1671487953613881344,整租·夏商大学康城一期 3室2厅 南/北,锦园,0,链家,2600 元/月,集美-锦园-夏商大学康城一期/102.00㎡/南 北/3室2厅1卫/高楼层（18层）
13302,XM1689283262704254976,整租·中海锦城国际 3室2厅 南/北,锦园,0,链家,3100 元/月,集美-锦园-中海锦城国际/113.00㎡/南 北/3室2厅2卫/中楼层（33层）
13303,XM1711946280638349312,整租·鑫锦家园南区 2室1厅 南,锦园,0,链家,2400 元/月,集美-锦园-鑫锦家园南区/98.54㎡/南/2室1厅1卫/中楼层（18层）
13304,XM1659490644491501568,整租·夏商大学康城二期 5室2厅 南/北,锦园,0,链家,3300 元/月,集美-锦园-夏商大学康城二期/125.00㎡/南 北/5室2厅2卫/中楼层（31层）
13305,XM1711597316642701312,整租·凤凰花城 3室1厅 南/北,锦园,0,链家,2800 元/月,集美-锦园-凤凰花城/88.20㎡/南 北/3室1厅1卫/低楼层（33层）
13306,XM1712012604450275328,整租·夏商新纪元 3室2厅 南/北,锦园,0,链家,2300 元/月,集美-锦园-夏商新纪元/89.00㎡/南 北/3室2厅1卫/中楼层（32层）
13307,XM1676197699755442176,整租·聚镇 3室2厅 东,锦园,0,链家,2850 元/月,集美-锦园-聚镇/109.00㎡/东/3室2厅2卫/低楼层（33层）
13308,XM1677316586286874624,整租·夏商大学康城三期 3室2厅 南/北,锦园,0,链家,2400 元/月,集美-锦园-夏商大学康城三期/109.00㎡/南 北/3室2厅1卫/高楼层（31层）
13309,XM1581572408182046720,整租·夏商大学康城二期 2室2厅 西南,锦园,0,链家,2800 元/月,集美-锦园-夏商大学康城二期/88.00㎡/西南/2室2厅1卫/中楼层（22层）
13310,XM1685260330898292736,整租·凤凰花城 2室2厅 南,锦园,0,链家,2500 元/月,集美-锦园-凤凰花城/93.00㎡/南/2室2厅1卫/中楼层（33层）
13311,XM1696027032833490944,整租·鑫锦家园南区 3室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-鑫锦家园南区/122.09㎡/南/3室2厅2卫/高楼层（18层）
13312,XM1700887480040947712,整租·夏商新纪元 1室1厅 西,锦园,0,链家,1600 元/月,集美-锦园-夏商新纪元/42.00㎡/西/1室1厅1卫/中楼层（23层）
13313,XM1712105655109681152,整租·中海锦城国际 3室2厅 南,锦园,0,链家,2900 元/月,集美-锦园-中海锦城国际/111.00㎡/南/3室2厅2卫/高楼层（34层）
13314,XM1710244784867639296,整租·中海锦城国际 2室2厅 南,锦园,0,链家,2500 元/月,集美-锦园-中海锦城国际/82.93㎡/南/2室2厅1卫/中楼层（33层）
13315,XM1678245396968636416,整租·中海锦城国际 3室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-中海锦城国际/96.00㎡/南/3室2厅1卫/高楼层（34层）
13316,XM1690195403997184000,整租·聚镇 3室2厅 南,锦园,0,链家,2800 元/月,集美-锦园-聚镇/109.00㎡/南/3室2厅2卫/中楼层（33层）
13317,XM1685652402927042560,整租·中海锦城国际 1室0厅 南,锦园,0,链家,500 元/月,集美-锦园-中海锦城国际/15.00㎡/南/1室0厅0卫/地下室（33层）
13318,XM1687098438782550016,整租·凤凰花城 3室2厅 东,锦园,0,链家,2800 元/月,集美-锦园-凤凰花城/92.67㎡/东/3室2厅1卫/高楼层（33层）
13319,XM1699288716196970496,整租·聚镇 3室2厅 南/北,锦园,0,链家,2650 元/月,集美-锦园-聚镇/115.00㎡/南 北/3室2厅2卫/低楼层（33层）
13320,XM1708362250827333632,整租·凤凰花城 2室2厅 南/北,锦园,0,链家,2200 元/月,集美-锦园-凤凰花城/89.00㎡/南 北/2室2厅1卫/低楼层（23层）
13321,XM1717019981637484544,整租·夏商大学康城三期 4室2厅 南/北,锦园,0,链家,4000 元/月,集美-锦园-夏商大学康城三期/123.00㎡/南 北/4室2厅2卫/高楼层（31层）
13322,XM1704338968838930432,整租·聚镇 3室2厅 南,锦园,0,链家,3000 元/月,集美-锦园-聚镇/125.00㎡/南/3室2厅2卫/高楼层（33层）
13323,XM1690261244130361344,整租·夏商大学康城三期 1室1厅 南,锦园,0,链家,1700 元/月,集美-锦园-夏商大学康城三期/30.00㎡/南/1室1厅1卫/高楼层（18层）
13324,XM1690960816771170304,整租·夏商大学康城二期 3室2厅 南/北,锦园,0,链家,4200 元/月,集美-锦园-夏商大学康城二期/127.00㎡/南 北/3室2厅2卫/低楼层（23层）
13325,XM1687031083293474816,整租·中海锦城国际 3室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-中海锦城国际/97.00㎡/南/3室2厅1卫/低楼层（34层）
13326,XM1662031334408716288,整租·夏商新纪元 3室2厅 东南/东北,锦园,0,链家,3000 元/月,集美-锦园-夏商新纪元/120.00㎡/东南 东北/3室2厅2卫/高楼层（27层）
13327,XM1711965275043135488,整租·夏商新纪元 3室2厅 南/北,锦园,0,链家,2500 元/月,集美-锦园-夏商新纪元/89.00㎡/南 北/3室2厅1卫/中楼层（32层）
13328,XM1710668921259950080,整租·凤凰花城 3室2厅 南/北,锦园,0,链家,3000 元/月,集美-锦园-凤凰花城/89.00㎡/南 北/3室2厅2卫/中楼层（26层）
13329,XM1709513811242778624,整租·中海锦城国际 4室2厅 东南,锦园,0,链家,3000 元/月,集美-锦园-中海锦城国际/129.93㎡/东南/4室2厅2卫/低楼层（34层）
13330,XM1708672296484339712,整租·夏商大学康城二期 2室1厅 南,锦园,0,链家,1900 元/月,集美-锦园-夏商大学康城二期/70.00㎡/南/2室1厅1卫/中楼层（26层）
13331,XM1653225210159038464,整租·凤凰花城 2室2厅 南/北,锦园,0,链家,1500 元/月,集美-锦园-凤凰花城/89.98㎡/南 北/2室2厅1卫/低楼层（23层）
13332,XM1654005156515151872,整租·夏商大学康城一期 2室1厅 南,锦园,0,链家,2800 元/月,集美-锦园-夏商大学康城一期/100.00㎡/南/2室1厅1卫/高楼层（18层）
13333,XM1663584502066184192,整租·夏商大学康城二期 3室2厅 南/北,锦园,0,链家,2700 元/月,集美-锦园-夏商大学康城二期/128.00㎡/南 北/3室2厅2卫/高楼层（23层）
13334,XM1664899381821702144,整租·夏商大学康城三期 3室1厅 南/北,锦园,0,链家,2500 元/月,集美-锦园-夏商大学康城三期/91.00㎡/南 北/3室1厅2卫/低楼层（18层）
13335,XM1711233404231483392,整租·凤凰花城 3室2厅 南,锦园,0,链家,2900 元/月,集美-锦园-凤凰花城/132.00㎡/南/3室2厅2卫/高楼层（22层）
13336,XM1714927372123242496,整租·聚镇 2室2厅 东/东南/南,锦园,0,链家,2900 元/月,集美-锦园-聚镇/80.00㎡/东 东南 南/2室2厅1卫/中楼层（28层）
13337,XM2800058504583315456,整租·凤凰花城 3室1厅 南,锦园,0,链家,1800 元/月,集美-锦园-凤凰花城/134.00㎡/南/3室1厅2卫/中楼层（22层）
13338,XM1693546629467996160,整租·夏商大学康城二期 3室2厅 东南,锦园,0,链家,2800 元/月,集美-锦园-夏商大学康城二期/125.00㎡/东南/3室2厅2卫/高楼层（26层）
13339,XM1668201488293298176,整租·凤凰花城 3室2厅 东南/西南,锦园,0,链家,2700 元/月,集美-锦园-凤凰花城/118.00㎡/东南 西南/3室2厅2卫/高楼层（33层）
13340,XM1668646071082942464,整租·夏商大学康城二期 4室2厅 南,锦园,0,链家,3100 元/月,集美-锦园-夏商大学康城二期/128.21㎡/南/4室2厅2卫/高楼层（23层）
13341,XM1665927052546539520,整租·聚镇 3室2厅 东南/北,锦园,0,链家,2600 元/月,集美-锦园-聚镇/116.00㎡/东南 北/3室2厅2卫/低楼层（30层）
13342,XM1681228795475918848,整租·聚镇 2室1厅 西南,锦园,0,链家,2600 元/月,集美-锦园-聚镇/91.74㎡/西南/2室1厅1卫/低楼层（28层）
13343,XM1715007904869777408,整租·夏商大学康城一期 2室1厅 南,锦园,0,链家,1700 元/月,集美-锦园-夏商大学康城一期/48.30㎡/南/2室1厅1卫/高楼层（25层）
13344,XM1695268247005298688,整租·夏商新纪元 3室2厅 南,锦园,0,链家,2900 元/月,集美-锦园-夏商新纪元/112.00㎡/南/3室2厅2卫/高楼层（27层）
13345,XM1640565191789772800,整租·中海锦城国际 3室2厅 南,锦园,0,链家,2700 元/月,集美-锦园-中海锦城国际/99.00㎡/南/3室2厅1卫/高楼层（34层）
13346,XM1701831196163440640,整租·夏商大学康城一期 3室2厅 南,锦园,0,链家,2500 元/月,集美-锦园-夏商大学康城一期/117.00㎡/南/3室2厅1卫/高楼层（17层）
13347,XM1669292347973697536,整租·凤凰花城 3室2厅 南/北,锦园,0,链家,3500 元/月,集美-锦园-凤凰花城/117.00㎡/南 北/3室2厅2卫/中楼层（33层）
13348,XM1670019667671908352,整租·夏商大学康城一期 3室2厅 南/北,锦园,0,链家,2800 元/月,集美-锦园-夏商大学康城一期/113.00㎡/南 北/3室2厅1卫/高楼层（18层）
13349,XM1681517096053243904,整租·夏商大学康城三期 4室2厅 南/北,锦园,0,链家,3600 元/月,集美-锦园-夏商大学康城三期/128.00㎡/南 北/4室2厅2卫/中楼层（31层）
13350,XM1683362296451039232,整租·中海锦城国际 2室1厅 南,锦园,0,链家,2700 元/月,集美-锦园-中海锦城国际/84.00㎡/南/2室1厅1卫/高楼层（33层）
13351,XM1672445521379196928,整租·凤凰花城 3室2厅 南/北,锦园,0,链家,3500 元/月,集美-锦园-凤凰花城/135.00㎡/南 北/3室2厅2卫/中楼层（33层）
13352,XM1662371839315279872,整租·夏商大学康城一期 4室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-夏商大学康城一期/134.42㎡/南/4室2厅2卫/中楼层（17层）
13353,XM1710977547581259776,整租·凤凰花城 2室2厅 南/北,锦园,0,链家,3000 元/月,集美-锦园-凤凰花城/90.00㎡/南 北/2室2厅1卫/中楼层（33层）
13354,XM1714507660201558016,整租·锦中路 3室2厅 南,锦园,0,链家,2200 元/月,集美-锦园-锦中路/112.00㎡/南/3室2厅3卫/中楼层（7层）
13355,XM1671074962800115712,整租·聚镇 3室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-聚镇/115.10㎡/南/3室2厅2卫/高楼层（33层）
13356,XM1615395581641883648,整租·凤凰花城 3室2厅 南,锦园,0,链家,2600 元/月,集美-锦园-凤凰花城/138.00㎡/南/3室2厅2卫/低楼层（22层）
13357,XM1683725141046984704,整租·夏商大学康城三期 5室2厅 北,锦园,0,链家,5000 元/月,集美-锦园-夏商大学康城三期/127.00㎡/北/5室2厅2卫/低楼层（18层）
13358,XM1694541300520452096,整租·鑫锦家园南区 3室2厅 东南,锦园,0,链家,2350 元/月,集美-锦园-鑫锦家园南区/122.11㎡/东南/3室2厅2卫/低楼层（18层）
13359,XM1702996383675449344,整租·鑫锦家园南区 3室2厅 南/北,锦园,0,链家,2500 元/月,集美-锦园-鑫锦家园南区/120.00㎡/南 北/3室2厅2卫/中楼层（18层）
13360,XM1637040600362516480,整租·夏商大学康城二期 5室2厅 南,锦园,0,链家,3000 元/月,集美-锦园-夏商大学康城二期/151.00㎡/南/5室2厅2卫/高楼层（23层）
13361,XM1714554341022498816,整租·凤凰花城 3室2厅 南/北,锦园,0,链家,2800 元/月,集美-锦园-凤凰花城/89.00㎡/南 北/3室2厅1卫/高楼层（26层）
13362,XM1705885858126626816,整租·夏商新纪元 3室2厅 南/北,锦园,0,链家,3500 元/月,集美-锦园-夏商新纪元/120.00㎡/南 北/3室2厅2卫/高楼层（32层）
13363,XM1613509670528352256,整租·夏商大学康城一期 3室2厅 南/西/北,锦园,0,链家,2200 元/月,集美-锦园-夏商大学康城一期/110.00㎡/南 西 北/3室2厅1卫/高楼层（18层）
13364,XM1617823589539512320,整租·鑫锦家园南区 3室2厅 东南,锦园,0,链家,2700 元/月,集美-锦园-鑫锦家园南区/150.79㎡/东南/3室2厅2卫/高楼层（17层）
13365,XM1694643629584285696,整租·凤凰花城 3室2厅 东南/南,锦园,0,链家,3000 元/月,集美-锦园-凤凰花城/93.00㎡/东南 南/3室2厅1卫/高楼层（21层）
13366,XM1694563206736904192,整租·凤凰花城 3室2厅 南/北,锦园,0,链家,2700 元/月,集美-锦园-凤凰花城/134.85㎡/南 北/3室2厅2卫/高楼层（22层）
13367,XM1698271438487683072,整租·华雅花园 1室1厅 南,锦园,0,链家,1300 元/月,集美-锦园-华雅花园/192.23㎡/南/1室1厅1卫/高楼层（16层）
13368,XM1651509058928115712,整租·夏商大学康城二期 4室2厅 东南,锦园,0,链家,3300 元/月,集美-锦园-夏商大学康城二期/129.75㎡/东南/4室2厅2卫/低楼层（23层）
13369,XM1648909234491883520,整租·中海锦城国际 4室2厅 南/北,锦园,0,链家,3600 元/月,集美-锦园-中海锦城国际/129.90㎡/南 北/4室2厅2卫/高楼层（34层）
13370,XM1713055880003452928,整租·凤凰花城 2室2厅 南,锦园,0,链家,2000 元/月,集美-锦园-凤凰花城/88.00㎡/南/2室2厅1卫/中楼层（22层）
13371,XM1657300286537990144,整租·中海锦城国际 3室2厅 南,锦园,0,链家,2500 元/月,集美-锦园-中海锦城国际/97.00㎡/南/3室2厅1卫/低楼层（33层）
13372,XM1660296095638487040,整租·聚镇 4室2厅 南,锦园,0,链家,3000 元/月,集美-锦园-聚镇/117.49㎡/南/4室2厅2卫/高楼层（30层）
13373,XM1695635278342914048,整租·中海锦城国际 4室2厅 南,锦园,0,链家,3200 元/月,集美-锦园-中海锦城国际/129.00㎡/南/4室2厅2卫/低楼层（34层）
13374,XM1696476695780917248,整租·夏商大学康城二期 4室2厅 南/北,锦园,0,链家,2900 元/月,集美-锦园-夏商大学康城二期/127.01㎡/南 北/4室2厅2卫/低楼层（23层）
13375,XM1666079024671096832,整租·中海锦城国际 3室2厅 东南,锦园,0,链家,2900 元/月,集美-锦园-中海锦城国际/97.00㎡/东南/3室2厅1卫/中楼层（34层）
13376,XM1680807430541279232,整租·中海锦城国际 3室2厅 南/北,锦园,0,链家,2700 元/月,集美-锦园-中海锦城国际/97.00㎡/南 北/3室2厅1卫/高楼层（33层）
13377,XM1711702708416675840,整租·夏商大学康城二期 1室1厅 东南/西南,锦园,0,链家,1600 元/月,集美-锦园-夏商大学康城二期/65.00㎡/东南 西南/1室1厅1卫/高楼层（33层）
13378,XM1713859856458317824,整租·夏商新纪元 3室2厅 东南,锦园,0,链家,1500 元/月,集美-锦园-夏商新纪元/119.00㎡/东南/3室2厅2卫/中楼层（32层）
13379,XM1631873140428636160,整租·夏商新纪元 2室2厅 南,锦园,0,链家,2300 元/月,集美-锦园-夏商新纪元/82.30㎡/南/2室2厅1卫/高楼层（27层）
13380,XM1638009512805793792,整租·凤凰花城 2室2厅 南,锦园,0,链家,1500 元/月,集美-锦园-凤凰花城/89.90㎡/南/2室2厅1卫/中楼层（33层）
13381,XM1680171879286964224,整租·杏北新城一组团 2室2厅 东北,锦园,0,链家,2000 元/月,集美-锦园-杏北新城一组团/72.00㎡/东北/2室2厅1卫/中楼层（11层）
13382,XM1681123518839783424,整租·杏北新城二和三组团 3室2厅 跃层 东南,锦园,0,链家,3300 元/月,集美-锦园-杏北新城二和三组团/160.00㎡/东南/3室2厅2卫/高楼层（24层）
13383,XM1678620389112020992,合租·聚镇 2居室 东南卧,锦园,0,链家,2300 元/月,集美-锦园-聚镇/30.00㎡/东南/2室1厅1卫/低楼层（33层）
